   0.0000000000000000e+00	   0.0000000000000000e+00	
   1.0000000000000001e-01	   4.8620600000000000e-02	
   2.0000000000000001e-01	   8.4917399999999994e-03	
   2.9999999999999999e-01	   2.3942000000000000e-03	
   4.0000000000000002e-01	   8.8451299999999997e-04	
   5.0000000000000000e-01	   3.8648900000000001e-04	
   5.9999999999999998e-01	   1.8931899999999999e-04	
   6.9999999999999996e-01	   1.0079200000000001e-04	
   8.0000000000000004e-01	   5.7198699999999998e-05	
   9.0000000000000002e-01	   3.4151600000000000e-05	
   1.0000000000000000e+00	   2.1257200000000000e-05	
   1.1000000000000001e+00	   1.3700400000000000e-05	
   1.2000000000000000e+00	   9.0963100000000003e-06	
   1.3000000000000000e+00	   6.1966500000000002e-06	
   1.3999999999999999e+00	   4.3173500000000003e-06	
   1.5000000000000000e+00	   3.0684300000000001e-06	
   1.6000000000000001e+00	   2.2198200000000000e-06	
   1.7000000000000000e+00	   1.6317000000000000e-06	
   1.8000000000000000e+00	   1.2167900000000001e-06	
   1.8999999999999999e+00	   9.1934900000000001e-07	
   2.0000000000000000e+00	   7.0297299999999998e-07	
   2.1000000000000001e+00	   5.4345399999999996e-07	
   2.2000000000000002e+00	   4.2440200000000002e-07	
   2.2999999999999998e+00	   3.3454100000000000e-07	
   2.3999999999999999e+00	   2.6600300000000000e-07	
   2.5000000000000000e+00	   2.1321599999999999e-07	
   2.6000000000000001e+00	   1.7219499999999999e-07	
   2.7000000000000002e+00	   1.4004700000000001e-07	
   2.7999999999999998e+00	   1.1465200000000000e-07	
   2.8999999999999999e+00	   9.4445100000000002e-08	
   3.0000000000000000e+00	   7.8253200000000004e-08	
   3.1000000000000001e+00	   6.5193499999999994e-08	
   3.2000000000000002e+00	   5.4595500000000001e-08	
   3.2999999999999998e+00	   4.5944499999999998e-08	
   3.3999999999999999e+00	   3.8844000000000000e-08	
   3.5000000000000000e+00	   3.2985699999999999e-08	
   3.6000000000000001e+00	   2.8128200000000000e-08	
   3.7000000000000002e+00	   2.4081599999999998e-08	
   3.7999999999999998e+00	   2.0695199999999999e-08	
   3.8999999999999999e+00	   1.7849300000000000e-08	
   4.0000000000000000e+00	   1.5447800000000000e-08	
   4.0999999999999996e+00	   1.3413399999999999e-08	
   4.2000000000000002e+00	   1.1683699999999999e-08	
   4.2999999999999998e+00	   1.0207800000000000e-08	
   4.4000000000000004e+00	   8.9439499999999995e-09	
   4.5000000000000000e+00	   7.8583700000000004e-09	
   4.5999999999999996e+00	   6.9228899999999999e-09	
   4.7000000000000002e+00	   6.1142800000000001e-09	
   4.7999999999999998e+00	   5.4134300000000000e-09	
   4.9000000000000004e+00	   4.8041899999999997e-09	
   5.0000000000000000e+00	   4.2732499999999999e-09	
   5.0999999999999996e+00	   3.8092599999999997e-09	
   5.2000000000000002e+00	   3.4028200000000000e-09	
   5.2999999999999998e+00	   3.0460000000000000e-09	
   5.4000000000000004e+00	   2.7318499999999998e-09	
   5.5000000000000000e+00	   2.4547999999999998e-09	
   5.5999999999999996e+00	   2.2098799999999998e-09	
   5.7000000000000002e+00	   1.9929399999999999e-09	
   5.7999999999999998e+00	   1.8003600000000000e-09	
   5.9000000000000004e+00	   1.6291100000000000e-09	
   6.0000000000000000e+00	   1.4765099999999999e-09	
   6.0999999999999996e+00	   1.3402600000000001e-09	
   6.2000000000000002e+00	   1.2184300000000001e-09	
   6.2999999999999998e+00	   1.1092799999999999e-09	
   6.4000000000000004e+00	   1.0113900000000000e-09	
   6.5000000000000000e+00	   9.2336899999999998e-10	
   6.5999999999999996e+00	   8.4414299999999997e-10	
   6.7000000000000002e+00	   7.7270800000000000e-10	
   6.7999999999999998e+00	   7.0824499999999997e-10	
   6.9000000000000004e+00	   6.4991300000000001e-10	
   7.0000000000000000e+00	   5.9713500000000003e-10	
